Southeast,Actual,Predicted,,# true predictions,% accurate
42971,0,0,FALSE,,
42972,0,0,TRUE,,
42973,-1,0,TRUE,,
42974,0,0,TRUE,,
42975,0,0,TRUE,,
42976,1,0,TRUE,,
42977,1,0,TRUE,,
42978,1,0,FALSE,,
42979,0,0,TRUE,,
42980,0,0,TRUE,,
42981,1,0,FALSE,,
42982,-1,0,FALSE,,
42983,0,0,FALSE,,
42984,0,0,TRUE,,
42985,0,0,TRUE,,
42986,1,1,FALSE,,
42987,0,0,FALSE,,
42988,0,0,TRUE,,
42989,0,0,TRUE,,
42990,1,0,FALSE,,
42991,0,0,FALSE,,
42992,1,0,FALSE,,
42993,0,0,FALSE,,
42994,0,0,TRUE,,
42995,0,0,FALSE,,
42996,0,0,TRUE,,
42997,1,1,FALSE,,
42998,0,0,FALSE,,
42999,0,0,TRUE,,
43000,1,0,TRUE,,
43001,1,0,FALSE,,
43002,0,0,FALSE,,
43003,-1,0,TRUE,,
43004,1,0,TRUE,,
43005,1,1,TRUE,,
43006,1,0,TRUE,,
43007,1,1,TRUE,,
43008,1,1,TRUE,,
43009,0,0,FALSE,,
43010,-1,0,TRUE,,
43011,1,0,TRUE,,
43012,1,0,FALSE,,
43013,-1,0,FALSE,,
43014,1,0,FALSE,,
43015,0,0,TRUE,,
43016,1,0,TRUE,,
43017,1,0,FALSE,,
43018,-1,0,FALSE,,
43019,0,0,TRUE,,
43020,1,0,TRUE,,
43021,1,0,FALSE,,
43022,-1,0,FALSE,,
43023,0,0,FALSE,,
43024,1,0,FALSE,,
43025,1,0,TRUE,,
43026,-1,0,FALSE,,
43027,-1,0,TRUE,,
43028,0,0,FALSE,,
43029,0,1,FALSE,,
43030,1,0,TRUE,,
43031,0,0,TRUE,,
43032,0,0,FALSE,,
43033,-1,0,FALSE,,
43034,1,0,TRUE,,
43035,-1,0,TRUE,,
43036,1,1,TRUE,,
43037,0,1,TRUE,,
43038,0,0,TRUE,,
43039,0,0,TRUE,,
43040,1,0,FALSE,,
43041,1,0,TRUE,,
43042,0,0,TRUE,,
43043,0,0,FALSE,,
43044,0,0,FALSE,,
43045,0,0,FALSE,,
43046,-1,0,TRUE,,
43047,0,1,TRUE,,
43048,0,0,FALSE,,
43049,-1,1,FALSE,,
43050,1,0,TRUE,,
43051,-1,0,TRUE,,
43052,1,0,FALSE,,
43053,1,0,FALSE,,
43054,1,0,FALSE,,
43055,1,0,FALSE,,
43056,1,0,TRUE,,
43057,1,0,FALSE,,
43058,0,0,TRUE,,
43059,0,0,FALSE,,
43060,0,0,FALSE,,
43061,1,0,TRUE,,
43062,1,0,TRUE,,
43063,-1,0,FALSE,,
43064,-1,0,FALSE,,
43065,0,0,TRUE,,
43066,1,0,TRUE,,
43067,-1,0,TRUE,,
43068,0,0,TRUE,,
43069,1,0,TRUE,,
43070,1,0,TRUE,,
43071,-1,0,FALSE,,
43072,0,0,TRUE,,
43073,0,0,TRUE,,
43074,0,0,FALSE,,
43075,1,0,FALSE,,
43076,1,0,FALSE,,
43077,-1,0,TRUE,,
43078,0,0,TRUE,,
43079,-1,0,FALSE,,
43080,-1,0,FALSE,,
43081,0,0,TRUE,,
43082,0,0,TRUE,,
43083,1,0,FALSE,,
43084,0,0,FALSE,,
43085,0,0,FALSE,,
43086,1,0,FALSE,,
43087,0,0,TRUE,,
43088,0,0,FALSE,,
43089,0,0,TRUE,,
43090,0,0,FALSE,,
43091,-1,1,FALSE,,
43092,0,0,TRUE,,
43093,0,0,TRUE,,
43094,0,0,FALSE,,
43095,1,1,FALSE,,
43096,0,0,TRUE,,
43097,1,0,TRUE,,
43098,1,0,TRUE,,
43099,0,0,TRUE,,
43100,0,0,TRUE,,
43101,0,0,TRUE,,
43102,-1,1,FALSE,,
43103,0,0,TRUE,,
43104,0,0,TRUE,,
43105,0,1,FALSE,,
43106,0,0,FALSE,,
43107,1,0,FALSE,,
43108,0,0,TRUE,,
43109,1,0,TRUE,,
43110,0,0,FALSE,,
43111,0,0,FALSE,,
43112,1,0,TRUE,,
43113,1,0,TRUE,,
43114,-1,0,FALSE,,
43115,0,0,FALSE,,
43116,1,0,FALSE,,
43117,0,0,FALSE,,
43118,0,0,TRUE,,
43119,0,0,FALSE,,
43120,0,0,TRUE,,
43121,-1,1,FALSE,,
43122,1,1,FALSE,,
43123,-1,0,TRUE,,
43124,0,0,TRUE,,
43125,1,0,FALSE,,
43126,0,0,FALSE,,
43127,0,0,TRUE,,
43128,0,0,TRUE,,
43129,-1,0,TRUE,,
43130,1,0,TRUE,,
43131,1,0,TRUE,,
43132,0,0,TRUE,,
43133,1,0,FALSE,,
43134,-1,0,TRUE,,
43135,1,0,TRUE,,
43136,0,0,FALSE,,
43137,1,0,FALSE,,
43138,1,0,FALSE,,
43139,-1,0,TRUE,,
43140,1,0,TRUE,,
43141,0,0,FALSE,,
43142,1,0,FALSE,,
43143,0,0,TRUE,,
43144,-1,0,TRUE,,
43145,1,0,FALSE,,
43146,0,0,FALSE,,
43147,0,0,FALSE,,
43148,-1,0,FALSE,,
43149,1,0,TRUE,,
43150,1,1,FALSE,,
43151,1,0,TRUE,,
43152,1,0,FALSE,,
43153,0,0,FALSE,,
43154,0,0,TRUE,,
43155,0,0,TRUE,,
43156,-1,0,FALSE,,
43157,0,0,FALSE,,
43158,1,0,TRUE,,
43159,0,0,TRUE,,
43160,0,1,TRUE,,
43161,0,0,TRUE,,
43162,0,0,TRUE,,
43163,1,0,TRUE,,
43164,0,0,FALSE,,
43165,0,0,TRUE,,
43166,0,0,TRUE,,
43167,1,0,FALSE,,
43168,1,0,FALSE,,
43169,0,0,FALSE,,
43170,0,0,TRUE,,
43171,-1,0,TRUE,,
43172,1,0,FALSE,,
43173,1,0,FALSE,,
43174,1,0,TRUE,,
43175,-1,0,TRUE,,
43176,0,0,FALSE,,
43177,0,0,FALSE,,
43178,1,0,FALSE,,
43179,1,1,FALSE,,
43180,1,0,TRUE,,
43181,1,0,FALSE,,
43182,0,0,TRUE,,
43183,0,0,FALSE,,
43184,1,0,FALSE,,
43185,-1,0,TRUE,,
43186,0,0,TRUE,,
43187,1,0,FALSE,,
43188,0,0,FALSE,,
43189,-1,0,TRUE,,
43190,1,0,TRUE,,
43191,-1,0,TRUE,,
43192,1,0,TRUE,,
43193,1,0,TRUE,,
43194,0,0,TRUE,,
43195,-1,0,FALSE,,
43196,0,0,TRUE,,
43197,1,0,TRUE,,
43198,0,0,FALSE,,
43199,0,0,FALSE,,
43200,0,0,FALSE,,
43201,0,0,TRUE,,
43202,0,0,TRUE,,
43203,1,0,FALSE,,
43204,0,0,FALSE,,
43205,0,0,TRUE,,
43206,0,0,TRUE,,
43207,-1,0,FALSE,,
43208,0,0,FALSE,,
43209,-1,0,FALSE,,
43210,0,0,FALSE,,
43211,1,0,TRUE,,
43212,1,0,FALSE,,
43213,0,0,TRUE,,
43214,0,0,FALSE,,
43215,0,0,FALSE,,
43216,-1,0,TRUE,,
43217,1,0,TRUE,,
43218,1,0,FALSE,,
43219,0,0,FALSE,,
43220,-1,1,TRUE,,
43221,0,1,TRUE,,
43222,0,0,TRUE,,
43223,0,0,TRUE,,
43224,-1,0,TRUE,,
43225,0,0,TRUE,,
43226,0,0,FALSE,,
43227,0,0,TRUE,,
43228,0,0,TRUE,,
43229,0,0,FALSE,,
43230,0,0,FALSE,,
43231,0,0,FALSE,,
43232,0,0,TRUE,,
43233,-1,0,TRUE,,
43234,1,0,FALSE,,
43235,0,0,FALSE,,
43236,-1,0,TRUE,,
43237,0,0,TRUE,,
43238,-1,0,FALSE,,
43239,0,0,FALSE,,
43240,1,0,FALSE,,
43241,0,0,FALSE,,
43242,0,0,TRUE,,
43243,-1,0,FALSE,,
43244,-1,0,TRUE,,
43245,0,0,FALSE,,
43246,1,0,FALSE,,
43247,-1,0,TRUE,,
43248,0,0,TRUE,,
43249,0,0,FALSE,,
43250,1,0,FALSE,,
43251,0,0,TRUE,,
43252,0,0,TRUE,,
43253,0,0,TRUE,,
43254,0,0,TRUE,,
43255,0,0,TRUE,,
43256,0,0,TRUE,,
43257,1,0,FALSE,,
43258,-1,0,TRUE,,
43259,1,0,TRUE,,
43260,0,0,FALSE,,
43261,-1,0,FALSE,,
43262,0,0,FALSE,,
43263,0,0,TRUE,,
43264,-1,0,TRUE,,
43265,0,0,FALSE,,
43266,-1,0,FALSE,,
43267,0,1,TRUE,,
43268,1,0,TRUE,,
43269,1,0,FALSE,,
43270,0,0,FALSE,,
43271,0,0,FALSE,,
43272,0,0,FALSE,,
43273,0,0,TRUE,,
43274,1,0,FALSE,,
43275,0,0,TRUE,,
43276,0,0,FALSE,,
43277,0,0,FALSE,,
43278,-1,0,TRUE,,
43279,0,0,TRUE,,
43280,0,0,FALSE,,
43281,0,0,FALSE,,
43282,-1,0,TRUE,,
43283,1,0,TRUE,,
43284,0,0,TRUE,,
43285,0,0,TRUE,,
43286,0,0,TRUE,,
43287,1,0,TRUE,,
43288,-1,0,FALSE,,
43289,0,0,TRUE,,
43290,0,0,TRUE,,
43291,0,0,FALSE,,
43292,0,0,FALSE,,
43293,1,0,FALSE,,
43294,0,0,TRUE,,
43295,0,0,TRUE,,
43296,1,0,FALSE,,
43297,0,0,FALSE,,
43298,1,0,TRUE,,
43299,1,0,TRUE,,
43300,1,0,FALSE,,
43301,-1,0,FALSE,,
43302,1,0,FALSE,,
43303,0,0,FALSE,,
43304,-1,0,TRUE,,
43305,0,0,FALSE,,
43306,0,0,TRUE,,
43307,0,0,FALSE,,
43308,0,0,FALSE,,
43309,0,0,TRUE,,
43310,0,1,TRUE,,
43311,0,0,FALSE,,
43312,1,0,FALSE,,
43313,0,0,TRUE,,
43314,0,0,TRUE,,
43315,0,0,TRUE,,
43316,0,0,TRUE,,
43317,0,0,TRUE,,
43318,0,0,TRUE,,
43319,1,0,FALSE,,
43320,0,0,TRUE,,
43321,1,0,TRUE,,
43322,1,0,FALSE,,
43323,0,0,FALSE,,
43324,0,0,FALSE,,
43325,1,0,TRUE,,
43326,0,0,TRUE,,
43327,0,0,FALSE,,
43328,-1,0,FALSE,,
43329,1,0,TRUE,,
43330,0,0,TRUE,,
43331,1,0,FALSE,,
43332,0,0,FALSE,,
43333,0,0,FALSE,,
43334,-1,0,FALSE,,
43335,-1,0,TRUE,,
43336,0,0,FALSE,,
43337,0,0,TRUE,,
43338,1,0,FALSE,,
43339,0,0,FALSE,,
43340,1,0,TRUE,,
43341,0,0,TRUE,,
43342,1,0,FALSE,,
43343,0,0,FALSE,,
43344,1,0,TRUE,,
43345,1,0,TRUE,,
43346,1,0,TRUE,,
43347,1,0,TRUE,,
43348,1,0,TRUE,,
43349,-1,0,TRUE,,
43350,0,0,FALSE,,
43351,0,0,TRUE,,
43352,1,0,TRUE,,
43353,0,0,FALSE,,
43354,0,0,FALSE,,
43355,1,0,FALSE,,
43356,0,0,TRUE,,
43357,-1,0,TRUE,,
43358,0,0,FALSE,,
43359,1,0,FALSE,,
43360,0,1,TRUE,,
43361,0,0,TRUE,,
43362,0,0,FALSE,,
43363,1,0,FALSE,,
43364,1,0,FALSE,,
43365,0,0,FALSE,,
43366,0,0,TRUE,,
43367,0,0,FALSE,,
43368,0,0,TRUE,,
43369,-1,0,FALSE,,
43370,-1,0,FALSE,,
43371,0,0,TRUE,,
43372,0,0,TRUE,,
43373,0,0,FALSE,,
43374,0,0,FALSE,,
43375,0,0,TRUE,,
43376,-1,0,TRUE,,
43377,1,0,TRUE,,
43378,1,0,TRUE,,
43379,0,0,TRUE,,
43380,1,0,TRUE,,
43381,1,0,FALSE,,
43382,-1,0,TRUE,,
43383,0,0,TRUE,,
43384,-1,0,FALSE,,
43385,1,0,FALSE,,
43386,0,0,FALSE,,
43387,0,0,TRUE,,
43388,-1,0,TRUE,,
43389,-1,0,FALSE,,
43390,0,0,FALSE,,
43391,1,0,TRUE,,
43392,0,0,TRUE,,
43393,1,0,FALSE,,
43394,0,0,FALSE,,
43395,0,0,FALSE,,
43396,1,0,FALSE,,
43397,0,0,TRUE,,
43398,0,0,FALSE,,
43399,0,1,TRUE,,
43400,1,0,FALSE,,
43401,1,0,FALSE,,
43402,0,1,TRUE,,
43403,0,0,TRUE,,
43404,1,0,FALSE,,
43405,0,0,FALSE,,
43406,0,0,TRUE,,
43407,0,0,TRUE,,
43408,0,0,TRUE,,
43409,1,0,TRUE,,
43410,0,0,TRUE,,
43411,0,0,TRUE,,
43412,-1,0,FALSE,,
43413,0,0,TRUE,,
43414,1,0,TRUE,,
43415,0,0,FALSE,,
43416,1,0,FALSE,,
43417,0,1,FALSE,,
43418,0,0,TRUE,,
43419,0,0,TRUE,,
43420,0,0,FALSE,,
43421,-1,0,FALSE,,
43422,0,1,TRUE,,
43423,0,0,TRUE,,
43424,0,0,FALSE,,
43425,1,0,FALSE,,
43426,-1,0,FALSE,,
43427,-1,0,FALSE,,
43428,0,0,TRUE,,
43429,-1,0,FALSE,,
43430,0,0,TRUE,,
43431,0,0,FALSE,,
43432,0,0,FALSE,,
43433,1,0,TRUE,,
43434,0,0,TRUE,,
43435,0,0,FALSE,,
43436,1,0,FALSE,,
43437,0,0,TRUE,,
43438,1,0,TRUE,,
43439,0,0,TRUE,,
43440,1,0,TRUE,,
43441,0,0,TRUE,,
43442,0,0,TRUE,,
43443,0,0,FALSE,,
43444,1,0,TRUE,,
43445,0,0,TRUE,,
43446,1,0,FALSE,,
43447,0,0,FALSE,,
43448,0,0,FALSE,,
43449,0,0,TRUE,,
43450,0,0,TRUE,,
43451,1,0,FALSE,,
43452,0,0,FALSE,,
43453,0,0,TRUE,,
43454,1,0,TRUE,,
43455,-1,0,FALSE,,
43456,0,0,FALSE,,
43457,0,0,FALSE,,
43458,0,0,FALSE,,
43459,0,0,TRUE,,
43460,0,0,FALSE,,
43461,1,0,TRUE,,
43462,0,0,FALSE,,
43463,1,0,FALSE,,
43464,0,0,TRUE,,
43465,-1,0,TRUE,,
43466,0,0,FALSE,,
43467,1,0,FALSE,,
43468,0,0,TRUE,,
43469,1,0,TRUE,,
43470,0,0,TRUE,,
43471,0,1,TRUE,,
43472,1,0,TRUE,,
43473,0,0,TRUE,,
43474,0,0,FALSE,,
43475,0,0,TRUE,,
43476,1,0,TRUE,,
43477,0,0,FALSE,,
43478,0,0,FALSE,,
43479,0,0,FALSE,,
43480,1,0,TRUE,,
43481,0,0,TRUE,,
43482,0,0,FALSE,,
43483,1,0,FALSE,,
43484,1,0,TRUE,,
43485,0,0,TRUE,,
43486,1,0,FALSE,,
43487,0,0,FALSE,,
43488,0,0,FALSE,,
43489,1,0,FALSE,,
43490,0,0,TRUE,,
43491,0,0,FALSE,,
43492,0,0,TRUE,,
43493,0,0,FALSE,,
43494,1,0,FALSE,,
43495,0,1,TRUE,,
43496,0,0,TRUE,,
43497,-1,0,FALSE,,
43498,0,0,FALSE,,
43499,0,0,TRUE,,
43500,1,0,TRUE,,
43501,0,0,TRUE,,
43502,0,0,TRUE,,
43503,1,0,TRUE,,
43504,0,0,TRUE,,
43505,0,0,FALSE,,
43506,0,0,TRUE,,
43507,1,0,TRUE,,
43508,0,0,FALSE,,
43509,1,0,FALSE,,
43510,0,0,FALSE,,
43511,0,0,TRUE,,
43512,0,0,TRUE,,
43513,-1,0,FALSE,,
43514,0,0,FALSE,,
43515,0,1,TRUE,,
43516,0,0,TRUE,,
43517,0,0,FALSE,,
43518,1,0,FALSE,,
43519,0,0,FALSE,,
43520,1,0,FALSE,,
43521,1,0,TRUE,,
43522,0,0,FALSE,,
43523,0,0,TRUE,,
43524,-1,0,FALSE,,
43525,-1,0,FALSE,,
43526,1,0,TRUE,,
43527,0,0,TRUE,,
43528,1,0,FALSE,,
43529,1,0,FALSE,,
43530,0,0,TRUE,,
43531,0,0,TRUE,,
43532,0,0,TRUE,,
43533,-1,0,TRUE,,
43534,0,0,TRUE,,
43535,1,0,TRUE,,
43536,0,1,FALSE,,
43537,-1,0,TRUE,,
43538,-1,0,TRUE,,
43539,0,0,FALSE,,
43540,0,0,FALSE,,
43541,0,0,FALSE,,
43542,0,0,TRUE,,
43543,1,0,TRUE,,
43544,0,0,FALSE,,
43545,0,0,FALSE,,
43546,0,0,TRUE,,
43547,1,0,TRUE,,
43548,-1,0,FALSE,,
43549,0,0,FALSE,,
43550,1,0,FALSE,,
43551,1,0,FALSE,,
43552,0,0,TRUE,,
43553,0,0,FALSE,,
43554,-1,0,TRUE,,
43555,0,0,FALSE,,
43556,1,0,FALSE,,
43557,1,0,TRUE,,
43558,1,0,TRUE,,
43559,-1,0,FALSE,,
43560,0,0,FALSE,,
43561,0,0,TRUE,,
43562,1,0,TRUE,,
43563,0,0,TRUE,,
43564,-1,0,TRUE,,
43565,-1,0,TRUE,,
43566,1,0,TRUE,,
43567,-1,0,FALSE,,
43568,1,0,TRUE,,
43569,0,0,TRUE,,
43570,0,0,FALSE,,
43571,0,0,FALSE,,
43572,-1,0,FALSE,,
43573,0,0,TRUE,,
43574,1,0,TRUE,,
43575,-1,0,FALSE,,
43576,1,0,FALSE,,
43577,0,0,TRUE,,
43578,0,0,TRUE,,
43579,1,1,FALSE,,
43580,1,0,FALSE,,
43581,1,0,FALSE,,
43582,1,0,FALSE,,
43583,0,0,TRUE,,
43584,1,0,FALSE,,
43585,-1,0,TRUE,,
43586,1,0,FALSE,,
43587,0,0,FALSE,,
43588,0,0,TRUE,,
43589,1,0,TRUE,,
43590,0,0,FALSE,,
43591,-1,0,FALSE,,
43592,1,0,TRUE,,
43593,0,0,TRUE,,
43594,0,0,TRUE,,
43595,0,0,TRUE,,
43596,0,0,TRUE,,
43597,0,0,TRUE,,
43598,0,0,FALSE,,
43599,1,0,TRUE,,
43600,1,0,TRUE,,
43601,0,0,FALSE,,
43602,0,0,FALSE,,
43603,0,0,FALSE,,
43604,0,0,TRUE,,
43605,0,0,TRUE,,
43606,0,0,FALSE,,
43607,0,0,FALSE,,
43608,-1,0,TRUE,,
43609,0,0,TRUE,,
43610,1,0,FALSE,,
43611,0,1,FALSE,,
43612,1,0,FALSE,,
43613,1,0,FALSE,,
43614,-1,0,TRUE,,
43615,1,0,FALSE,,
43616,-1,0,TRUE,,
43617,-1,0,FALSE,,
43618,0,0,FALSE,,
43619,0,0,TRUE,,
43620,0,0,TRUE,,
43621,0,0,FALSE,,
43622,0,0,FALSE,,
43623,1,0,TRUE,,
43624,-1,1,TRUE,,
43625,0,0,TRUE,,
43626,1,0,TRUE,,
43627,0,0,TRUE,,
43628,0,0,TRUE,,
43629,0,0,FALSE,,
43630,0,0,TRUE,,
43631,0,0,TRUE,,
43632,1,0,FALSE,,
43633,1,0,FALSE,,
43634,1,0,FALSE,,
43635,1,0,TRUE,,
43636,0,0,TRUE,,
43637,0,0,FALSE,,
43638,0,0,FALSE,,
43639,0,0,TRUE,,
43640,0,0,TRUE,,
43641,1,0,FALSE,,
43642,0,0,FALSE,,
43643,1,0,FALSE,,
43644,1,0,FALSE,,
43645,1,0,TRUE,,
43646,-1,0,FALSE,,
43647,1,0,TRUE,,
43648,1,1,FALSE,,
43649,0,0,FALSE,,
43650,1,0,TRUE,,
43651,1,0,TRUE,,
43652,0,0,FALSE,,
43653,-1,0,FALSE,,
43654,0,0,TRUE,,
43655,-1,0,TRUE,,
43656,0,0,TRUE,,
43657,1,0,TRUE,,
43658,0,0,TRUE,,
43659,0,0,TRUE,,
43660,0,0,FALSE,,
43661,-1,0,TRUE,,
43662,0,0,TRUE,,
43663,0,0,FALSE,,
43664,1,1,FALSE,,
43665,1,0,FALSE,,
43666,-1,0,TRUE,,
43667,0,0,TRUE,,
43668,0,0,FALSE,,
43669,-1,0,FALSE,,
43670,1,0,TRUE,,
43671,1,0,TRUE,,
43672,-1,0,FALSE,,
43673,0,0,FALSE,,
43674,0,0,FALSE,,
43675,1,0,FALSE,,
43676,-1,0,TRUE,,
43677,0,0,FALSE,,
43678,0,0,TRUE,,
43679,0,0,FALSE,,
43680,1,0,FALSE,,
43681,-1,0,TRUE,,
43682,0,0,TRUE,,
43683,1,0,FALSE,,
43684,1,0,FALSE,,
43685,1,0,TRUE,,
43686,0,0,TRUE,,
43687,0,0,TRUE,,
43688,0,0,TRUE,,
43689,0,0,TRUE,,
43690,0,0,TRUE,,
43691,0,0,FALSE,,
43692,-1,0,TRUE,,
43693,0,0,TRUE,,
43694,1,0,FALSE,,
43695,0,0,FALSE,,
43696,0,0,FALSE,,
43697,1,0,TRUE,,
43698,0,0,TRUE,,
43699,0,0,FALSE,,
43700,0,0,FALSE,,
43701,1,0,TRUE,,
43702,0,0,TRUE,,
43703,0,0,FALSE,,
43704,1,0,FALSE,,
43705,-1,0,FALSE,,
43706,0,0,FALSE,,
43707,0,0,TRUE,,
43708,0,0,FALSE,,
43709,0,0,TRUE,,
43710,1,0,FALSE,,
43711,-1,0,FALSE,,
43712,0,0,TRUE,,
43713,0,0,TRUE,,
43714,1,0,FALSE,,
43715,0,0,FALSE,,
43716,1,0,TRUE,,
43717,1,0,TRUE,,
43718,-1,0,TRUE,,
43719,-1,0,TRUE,,
43720,0,0,TRUE,,
43721,0,0,TRUE,,
43722,-1,0,FALSE,,
43723,0,0,TRUE,,
43724,-1,0,TRUE,,
43725,0,0,FALSE,,
43726,1,0,FALSE,,
43727,1,0,FALSE,,
43728,1,0,TRUE,,
43729,0,0,TRUE,,
43730,0,0,FALSE,,
43731,1,0,FALSE,,
43732,0,0,TRUE,,
43733,1,0,TRUE,,
43734,0,0,FALSE,,
43735,1,0,FALSE,,
43736,1,0,FALSE,,
43737,0,0,FALSE,,
43738,1,0,TRUE,,
43739,0,0,FALSE,,
43740,0,0,TRUE,,
43741,1,0,FALSE,,
43742,1,0,FALSE,,
43743,0,0,TRUE,,
43744,0,0,TRUE,,
43745,0,0,FALSE,,
43746,0,0,FALSE,,
43747,-1,0,TRUE,,
43748,-1,0,TRUE,,
43749,0,0,TRUE,,
43750,1,0,TRUE,,
43751,0,0,TRUE,,
43752,1,0,TRUE,,
43753,1,0,FALSE,,
43754,-1,0,TRUE,,
43755,1,0,TRUE,,
43756,0,0,FALSE,,
43757,0,0,FALSE,,
43758,1,0,FALSE,,
43759,-1,0,TRUE,,
43760,0,0,TRUE,,
43761,0,0,FALSE,,
43762,0,0,FALSE,,
43763,0,0,TRUE,,
43764,0,0,TRUE,,
43765,1,0,FALSE,,
43766,-1,0,FALSE,,
43767,0,0,FALSE,,
43768,0,0,FALSE,,
43769,0,0,TRUE,,
43770,0,0,FALSE,,
43771,0,0,TRUE,,
43772,0,0,FALSE,,
43773,1,0,FALSE,,
43774,1,0,TRUE,,
43775,0,0,TRUE,,
43776,0,0,FALSE,,
43777,1,0,FALSE,,
43778,0,0,TRUE,,
43779,0,0,TRUE,,
43780,0,0,TRUE,,
43781,0,0,TRUE,,
43782,0,0,TRUE,,
43783,1,0,TRUE,,
43784,1,0,FALSE,,
43785,-1,0,TRUE,,
43786,1,0,TRUE,,
43787,-1,0,FALSE,,
43788,1,0,FALSE,,
43789,0,0,FALSE,,
43790,0,0,TRUE,,
43791,1,0,TRUE,,
43792,0,0,FALSE,,
43793,1,0,FALSE,,
43794,0,0,TRUE,,
43795,-1,0,TRUE,,
43796,1,0,FALSE,,
43797,-1,0,FALSE,,
43798,1,0,FALSE,,
43799,0,0,FALSE,,
43800,-1,0,TRUE,,
43801,0,0,FALSE,,
43802,0,0,TRUE,,
43803,0,0,FALSE,,
43804,1,0,FALSE,,
43805,-1,0,TRUE,,
43806,1,0,TRUE,,
43807,1,0,FALSE,,
43808,1,0,FALSE,,
43809,1,1,TRUE,,
43810,1,0,TRUE,,
43811,1,0,TRUE,,
43812,1,0,TRUE,,
43813,0,0,TRUE,,
43814,1,0,TRUE,,
43815,0,0,FALSE,,
43816,0,0,TRUE,,
43817,0,0,TRUE,,
43818,1,0,FALSE,,
43819,1,0,FALSE,,
43820,1,0,FALSE,,
43821,1,0,TRUE,,
43822,1,0,TRUE,,
43823,1,1,FALSE,,
43824,0,0,FALSE,,
43825,0,0,TRUE,,
43826,0,1,TRUE,,
43827,0,0,FALSE,,
43828,0,0,FALSE,,
43829,0,0,FALSE,,
43830,0,0,FALSE,,
43831,1,0,TRUE,,
43832,0,0,FALSE,,
43833,0,0,TRUE,,
43834,0,0,FALSE,,
43835,0,0,FALSE,,
43836,0,0,TRUE,,
43837,0,0,TRUE,,
43838,0,0,FALSE,,
43839,0,0,FALSE,,
43840,0,0,TRUE,,
43841,1,0,TRUE,,
43842,1,0,TRUE,,
43843,0,0,TRUE,,
43844,0,0,TRUE,,
43845,0,0,TRUE,,
43846,-1,0,FALSE,,
43847,0,1,TRUE,,
43848,0,0,TRUE,,
43849,0,0,FALSE,,
43850,0,0,FALSE,,
43851,0,0,FALSE,,
43852,1,0,TRUE,,
43853,0,0,TRUE,,
43854,0,0,FALSE,,
43855,0,0,FALSE,,
43856,0,0,TRUE,,
43857,-1,0,TRUE,,
43858,0,0,FALSE,,
43859,0,0,FALSE,,
43860,1,0,FALSE,,
43861,1,1,FALSE,,
43862,-1,0,TRUE,,
43863,-1,0,FALSE,,
43864,0,0,TRUE,,
43865,0,0,FALSE,,
43866,-1,0,FALSE,,
43867,1,0,TRUE,,
43868,1,0,TRUE,,
43869,-1,0,FALSE,,
43870,0,0,FALSE,,
43871,0,1,TRUE,,
43872,1,0,TRUE,,
43873,-1,0,TRUE,,
43874,1,0,TRUE,,
43875,0,0,TRUE,,
43876,1,0,TRUE,,
43877,0,0,FALSE,,
43878,0,0,TRUE,,
43879,1,0,TRUE,,
43880,1,0,FALSE,,
43881,0,0,FALSE,,
43882,1,0,FALSE,,
43883,-1,0,TRUE,,
43884,1,0,TRUE,,
43885,1,0,FALSE,,
43886,0,0,FALSE,,
43887,0,0,TRUE,,
43888,0,1,TRUE,,
43889,0,0,FALSE,,
43890,0,0,FALSE,,
43891,-1,0,FALSE,,
43892,1,0,FALSE,,
43893,0,0,TRUE,,
43894,1,0,FALSE,,
43895,0,1,TRUE,,
43896,0,0,FALSE,,
43897,0,0,FALSE,,
43898,0,0,TRUE,,
43899,1,0,TRUE,,
43900,-1,0,FALSE,,
43901,1,0,FALSE,,
43902,0,0,TRUE,,
43903,-1,0,TRUE,,
43904,0,0,TRUE,,
43905,1,0,TRUE,,
43906,0,0,TRUE,,
43907,-1,0,TRUE,,
43908,-1,0,FALSE,,
43909,-1,0,TRUE,,
43910,0,0,TRUE,,
43911,0,1,FALSE,,
43912,0,0,FALSE,,
43913,1,0,FALSE,,
43914,-1,0,TRUE,,
43915,0,0,TRUE,,
43916,1,0,FALSE,,
43917,0,0,FALSE,,
43918,1,0,TRUE,,
43919,0,0,TRUE,,
43920,0,0,FALSE,,
43921,1,0,FALSE,,
43922,0,0,FALSE,,
43923,1,0,FALSE,,
43924,-1,0,TRUE,,
43925,1,0,FALSE,,
43926,0,0,TRUE,,
43927,0,1,FALSE,,
43928,-1,0,FALSE,,
43929,0,0,TRUE,,
43930,1,0,TRUE,,
43931,0,0,FALSE,,
43932,0,0,FALSE,,
43933,0,0,TRUE,,
43934,1,0,TRUE,,
43935,-1,0,TRUE,,
43936,0,0,TRUE,,
43937,1,0,TRUE,,
43938,0,0,TRUE,,
43939,1,0,FALSE,,
43940,-1,0,TRUE,,
43941,0,1,TRUE,,
43942,1,0,FALSE,,
43943,1,0,FALSE,,
43944,0,0,FALSE,,
43945,-1,0,TRUE,,
43946,-1,0,TRUE,,
43947,1,0,FALSE,,
43948,1,0,FALSE,,
43949,0,0,TRUE,,
43950,0,0,TRUE,,
43951,0,0,FALSE,,
43952,-1,0,FALSE,,
43953,1,1,FALSE,,
43954,1,0,FALSE,,
43955,0,0,TRUE,,
43956,0,0,FALSE,,
43957,1,0,TRUE,,
