,actual,predicted,,,% accurate,,,,,
37191,0,0,TRUE,,,,,,,
37192,1,0,FALSE,,,,,,,
37193,1,0,FALSE,,,,,,,
37194,0,0,TRUE,,,,,,,
37195,0,0,TRUE,,,,,,,
37196,0,0,TRUE,,,,,,,
37197,1,0,FALSE,,,,,,,
37198,0,0,TRUE,,,,,,,
37199,1,0,FALSE,,,,,,,
37200,0,0,TRUE,,,,,,,
37201,0,0,TRUE,,,,,,,
37202,-1,1,FALSE,,,,,,,
37203,1,1,TRUE,,,,,,,
37204,1,1,TRUE,,,,,,,
37205,0,1,FALSE,,,,,,,
37206,1,0,FALSE,,,,,,,
37207,0,0,TRUE,,,,,,,
37208,1,0,FALSE,,,,,,,
37209,-1,1,FALSE,,,,,,,
37210,0,1,FALSE,,,,,,,
37211,1,0,FALSE,,,,,,,
37212,0,0,TRUE,,,,,,,
37213,0,0,TRUE,,,,,,,
37214,0,0,TRUE,,,,,,,
37215,0,0,TRUE,,,,,,,
37216,0,0,TRUE,,,,,,,
37217,0,0,TRUE,,,,,,,
37218,0,1,FALSE,,,,,,,
37219,-1,0,FALSE,,,,,,,
37220,1,0,FALSE,,,,,,,
37221,-1,0,FALSE,,,,,,,
37222,0,0,TRUE,,,,,,,
37223,1,0,FALSE,,,,,,,
37224,1,0,FALSE,,,,,,,
37225,-1,0,FALSE,,,,,,,
37226,1,1,TRUE,,,,,,,
37227,-1,1,FALSE,,,,,,,
37228,1,0,FALSE,,,,,,,
37229,0,0,TRUE,,,,,,,
37230,1,0,FALSE,,,,,,,
37231,0,1,FALSE,,,,,,,
37232,0,0,TRUE,,,,,,,
37233,0,0,TRUE,,,,,,,
37234,1,0,FALSE,,,,,,,
37235,0,1,FALSE,,,,,,,
37236,0,0,TRUE,,,,,,,
37237,0,0,TRUE,,,,,,,
37238,0,0,TRUE,,,,,,,
37239,1,0,FALSE,,,,,,,
37240,-1,1,FALSE,,,,,,,
37241,-1,0,FALSE,,,,,,,
37242,-1,0,FALSE,,,,,,,
37243,1,0,FALSE,,,,,,,
37244,-1,1,FALSE,,,,,,,
37245,1,1,TRUE,,,,,,,
37246,0,0,TRUE,,,,,,,
37247,1,0,FALSE,,,,,,,
37248,1,1,TRUE,,,,,,,
37249,0,0,TRUE,,,,,,,
37250,0,0,TRUE,,,,,,,
37251,0,0,TRUE,,,,,,,
37252,1,0,FALSE,,,,,,,
37253,0,0,TRUE,,,,,,,
37254,1,0,FALSE,,,,,,,
37255,0,-1,FALSE,,,,,,,
37256,0,0,TRUE,,,,,,,
37257,0,0,TRUE,,,,,,,
37258,0,0,TRUE,,,,,,,
37259,0,0,TRUE,,,,,,,
37260,1,0,FALSE,,,,,,,
37261,1,0,FALSE,,,,,,,
37262,0,0,TRUE,,,,,,,
37263,1,0,FALSE,,,,,,,
37264,0,0,TRUE,,,,,,,
37265,0,1,FALSE,,,,,,,
37266,0,0,TRUE,,,,,,,
37267,0,0,TRUE,,,,,,,
37268,-1,0,FALSE,,,,,,,
37269,0,1,FALSE,,,,,,,
37270,0,0,TRUE,,,,,,,
37271,0,0,TRUE,,,,,,,
37272,-1,0,FALSE,,,,,,,
37273,0,0,TRUE,,,,,,,
37274,0,0,TRUE,,,,,,,
37275,-1,0,FALSE,,,,,,,
37276,0,0,TRUE,,,,,,,
37277,0,0,TRUE,,,,,,,
37278,0,0,TRUE,,,,,,,
37279,0,0,TRUE,,,,,,,
37280,0,0,TRUE,,,,,,,
37281,1,0,FALSE,,,,,,,
37282,0,0,TRUE,,,,,,,
37283,1,0,FALSE,,,,,,,
37284,0,0,TRUE,,,,,,,
37285,1,1,TRUE,,,,,,,
37286,0,1,FALSE,,,,,,,
37287,1,0,FALSE,,,,,,,
37288,0,0,TRUE,,,,,,,
37289,0,0,TRUE,,,,,,,
37290,0,0,TRUE,,,,,,,
37291,0,0,TRUE,,,,,,,
37292,0,1,FALSE,,,,,,,
37293,0,0,TRUE,,,,,,,
37294,0,0,TRUE,,,,,,,
37295,1,0,FALSE,,,,,,,
37296,1,0,FALSE,,,,,,,
37297,0,0,TRUE,,,,,,,
37298,1,0,FALSE,,,,,,,
37299,0,0,TRUE,,,,,,,
37300,0,0,TRUE,,,,,,,
37301,0,0,TRUE,,,,,,,
37302,1,0,FALSE,,,,,,,
37303,0,0,TRUE,,,,,,,
37304,0,0,TRUE,,,,,,,
37305,1,0,FALSE,,,,,,,
37306,1,0,FALSE,,,,,,,
37307,0,0,TRUE,,,,,,,
37308,-1,0,FALSE,,,,,,,
37309,-1,0,FALSE,,,,,,,
37310,0,0,TRUE,,,,,,,
37311,-1,1,FALSE,,,,,,,
37312,-1,0,FALSE,,,,,,,
37313,1,0,FALSE,,,,,,,
37314,1,0,FALSE,,,,,,,
37315,1,0,FALSE,,,,,,,
37316,1,0,FALSE,,,,,,,
37317,0,0,TRUE,,,,,,,
37318,1,0,FALSE,,,,,,,
37319,1,0,FALSE,,,,,,,
37320,0,0,TRUE,,,,,,,
37321,0,1,FALSE,,,,,,,
37322,1,0,FALSE,,,,,,,
37323,1,0,FALSE,,,,,,,
37324,0,0,TRUE,,,,,,,
37325,0,0,TRUE,,,,,,,
37326,1,0,FALSE,,,,,,,
37327,1,0,FALSE,,,,,,,
37328,0,0,TRUE,,,,,,,
37329,1,1,TRUE,,,,,,,
37330,1,-1,FALSE,,,,,,,
37331,1,0,FALSE,,,,,,,
37332,0,0,TRUE,,,,,,,
37333,0,1,FALSE,,,,,,,
37334,-1,0,FALSE,,,,,,,
37335,0,0,TRUE,,,,,,,
37336,1,0,FALSE,,,,,,,
37337,0,0,TRUE,,,,,,,
37338,1,0,FALSE,,,,,,,
37339,1,0,FALSE,,,,,,,
37340,0,0,TRUE,,,,,,,
37341,0,0,TRUE,,,,,,,
37342,1,0,FALSE,,,,,,,
37343,0,1,FALSE,,,,,,,
37344,-1,1,FALSE,,,,,,,
37345,0,0,TRUE,,,,,,,
37346,-1,0,FALSE,,,,,,,
37347,0,0,TRUE,,,,,,,
37348,0,1,FALSE,,,,,,,
37349,0,0,TRUE,,,,,,,
37350,1,0,FALSE,,,,,,,
37351,1,0,FALSE,,,,,,,
37352,-1,0,FALSE,,,,,,,
37353,1,0,FALSE,,,,,,,
37354,1,1,TRUE,,,,,,,
37355,0,1,FALSE,,,,,,,
37356,0,0,TRUE,,,,,,,
37357,-1,0,FALSE,,,,,,,
37358,-1,1,FALSE,,,,,,,
37359,1,0,FALSE,,,,,,,
37360,1,0,FALSE,,,,,,,
37361,0,0,TRUE,,,,,,,
37362,1,0,FALSE,,,,,,,
37363,0,1,FALSE,,,,,,,
37364,1,1,TRUE,,,,,,,
37365,1,0,FALSE,,,,,,,
37366,-1,1,FALSE,,,,,,,
37367,0,0,TRUE,,,,,,,
37368,0,0,TRUE,,,,,,,
37369,0,0,TRUE,,,,,,,
37370,1,0,FALSE,,,,,,,
37371,0,0,TRUE,,,,,,,
37372,0,1,FALSE,,,,,,,
37373,-1,1,FALSE,,,,,,,
37374,0,0,TRUE,,,,,,,
37375,1,0,FALSE,,,,,,,
37376,-1,0,FALSE,,,,,,,
37377,-1,0,FALSE,,,,,,,
37378,0,0,TRUE,,,,,,,
37379,1,1,TRUE,,,,,,,
37380,0,0,TRUE,,,,,,,
37381,0,0,TRUE,,,,,,,
37382,1,1,TRUE,,,,,,,
37383,0,0,TRUE,,,,,,,
37384,0,0,TRUE,,,,,,,
37385,-1,0,FALSE,,,,,,,
37386,1,1,TRUE,,,,,,,
37387,0,0,TRUE,,,,,,,
37388,0,0,TRUE,,,,,,,
37389,1,0,FALSE,,,,,,,
37390,0,0,TRUE,,,,,,,
37391,-1,0,FALSE,,,,,,,
37392,1,0,FALSE,,,,,,,
37393,-1,0,FALSE,,,,,,,
37394,1,0,FALSE,,,,,,,
37395,1,0,FALSE,,,,,,,
37396,-1,1,FALSE,,,,,,,
37397,0,1,FALSE,,,,,,,
37398,0,0,TRUE,,,,,,,
37399,0,0,TRUE,,,,,,,
37400,0,0,TRUE,,,,,,,
37401,0,1,FALSE,,,,,,,
37402,1,0,FALSE,,,,,,,
37403,1,0,FALSE,,,,,,,
37404,-1,0,FALSE,,,,,,,
37405,1,0,FALSE,,,,,,,
37406,0,0,TRUE,,,,,,,
37407,0,0,TRUE,,,,,,,
37408,0,0,TRUE,,,,,,,
37409,1,0,FALSE,,,,,,,
37410,1,0,FALSE,,,,,,,
37411,0,0,TRUE,,,,,,,
37412,0,0,TRUE,,,,,,,
37413,1,0,FALSE,,,,,,,
37414,0,0,TRUE,,,,,,,
37415,0,0,TRUE,,,,,,,
37416,0,1,FALSE,,,,,,,
37417,0,0,TRUE,,,,,,,
37418,0,0,TRUE,,,,,,,
37419,-1,1,FALSE,,,,,,,
37420,0,0,TRUE,,,,,,,
37421,0,1,FALSE,,,,,,,
37422,0,0,TRUE,,,,,,,
37423,0,0,TRUE,,,,,,,
37424,1,0,FALSE,,,,,,,
37425,1,0,FALSE,,,,,,,
37426,1,0,FALSE,,,,,,,
37427,1,0,FALSE,,,,,,,
37428,0,1,FALSE,,,,,,,
37429,1,1,TRUE,,,,,,,
37430,1,0,FALSE,,,,,,,
37431,0,0,TRUE,,,,,,,
37432,1,0,FALSE,,,,,,,
37433,0,0,TRUE,,,,,,,
37434,0,0,TRUE,,,,,,,
37435,1,0,FALSE,,,,,,,
37436,0,0,TRUE,,,,,,,
37437,-1,0,FALSE,,,,,,,
37438,0,0,TRUE,,,,,,,
37439,-1,0,FALSE,,,,,,,
37440,1,0,FALSE,,,,,,,
37441,1,0,FALSE,,,,,,,
37442,0,0,TRUE,,,,,,,
37443,1,0,FALSE,,,,,,,
37444,1,0,FALSE,,,,,,,
37445,1,0,FALSE,,,,,,,
37446,1,0,FALSE,,,,,,,
37447,1,0,FALSE,,,,,,,
37448,0,1,FALSE,,,,,,,
37449,0,1,FALSE,,,,,,,
37450,0,0,TRUE,,,,,,,
37451,0,0,TRUE,,,,,,,
37452,0,0,TRUE,,,,,,,
37453,1,0,FALSE,,,,,,,
37454,0,1,FALSE,,,,,,,
37455,0,1,FALSE,,,,,,,
37456,0,0,TRUE,,,,,,,
37457,0,0,TRUE,,,,,,,
37458,0,0,TRUE,,,,,,,
37459,0,0,TRUE,,,,,,,
37460,0,0,TRUE,,,,,,,
37461,-1,0,FALSE,,,,,,,
37462,1,1,TRUE,,,,,,,
37463,1,0,FALSE,,,,,,,
37464,-1,0,FALSE,,,,,,,
37465,1,0,FALSE,,,,,,,
37466,1,0,FALSE,,,,,,,
37467,0,0,TRUE,,,,,,,
37468,0,0,TRUE,,,,,,,
37469,1,0,FALSE,,,,,,,
37470,0,0,TRUE,,,,,,,
37471,1,-1,FALSE,,,,,,,
37472,1,1,TRUE,,,,,,,
37473,0,1,FALSE,,,,,,,
37474,0,0,TRUE,,,,,,,
37475,0,0,TRUE,,,,,,,
37476,0,0,TRUE,,,,,,,
37477,0,1,FALSE,,,,,,,
37478,1,0,FALSE,,,,,,,
37479,1,0,FALSE,,,,,,,
37480,0,0,TRUE,,,,,,,
37481,1,0,FALSE,,,,,,,
37482,0,0,TRUE,,,,,,,
37483,0,0,TRUE,,,,,,,
37484,0,0,TRUE,,,,,,,
37485,0,0,TRUE,,,,,,,
37486,1,0,FALSE,,,,,,,
37487,-1,0,FALSE,,,,,,,
37488,-1,0,FALSE,,,,,,,
37489,1,0,FALSE,,,,,,,
37490,-1,0,FALSE,,,,,,,
37491,0,0,TRUE,,,,,,,
37492,1,0,FALSE,,,,,,,
37493,0,0,TRUE,,,,,,,
37494,0,0,TRUE,,,,,,,
37495,0,1,FALSE,,,,,,,
37496,-1,0,FALSE,,,,,,,
37497,1,0,FALSE,,,,,,,
37498,-1,0,FALSE,,,,,,,
37499,1,1,TRUE,,,,,,,
37500,0,0,TRUE,,,,,,,
37501,1,0,FALSE,,,,,,,
37502,-1,1,FALSE,,,,,,,
37503,1,0,FALSE,,,,,,,
37504,1,0,FALSE,,,,,,,
37505,1,1,TRUE,,,,,,,
37506,0,0,TRUE,,,,,,,
37507,0,1,FALSE,,,,,,,
37508,0,0,TRUE,,,,,,,
37509,1,0,FALSE,,,,,,,
37510,1,1,TRUE,,,,,,,
37511,0,0,TRUE,,,,,,,
37512,0,0,TRUE,,,,,,,
37513,0,1,FALSE,,,,,,,
37514,1,0,FALSE,,,,,,,
37515,0,1,FALSE,,,,,,,
37516,-1,1,FALSE,,,,,,,
37517,-1,0,FALSE,,,,,,,
37518,-1,1,FALSE,,,,,,,
37519,-1,0,FALSE,,,,,,,
37520,0,0,TRUE,,,,,,,
37521,-1,0,FALSE,,,,,,,
37522,0,0,TRUE,,,,,,,
37523,1,0,FALSE,,,,,,,
37524,1,0,FALSE,,,,,,,
37525,0,0,TRUE,,,,,,,
37526,0,0,TRUE,,,,,,,
37527,0,0,TRUE,,,,,,,
37528,1,0,FALSE,,,,,,,
37529,-1,0,FALSE,,,,,,,
37530,0,0,TRUE,,,,,,,
37531,-1,0,FALSE,,,,,,,
37532,1,0,FALSE,,,,,,,
37533,0,0,TRUE,,,,,,,
37534,1,0,FALSE,,,,,,,
37535,0,0,TRUE,,,,,,,
37536,1,0,FALSE,,,,,,,
37537,0,0,TRUE,,,,,,,
37538,-1,0,FALSE,,,,,,,
37539,1,0,FALSE,,,,,,,
37540,0,0,TRUE,,,,,,,
37541,1,1,TRUE,,,,,,,
37542,0,0,TRUE,,,,,,,
37543,0,0,TRUE,,,,,,,
37544,0,0,TRUE,,,,,,,
37545,-1,0,FALSE,,,,,,,
37546,0,0,TRUE,,,,,,,
37547,0,0,TRUE,,,,,,,
37548,0,1,FALSE,,,,,,,
37549,1,1,TRUE,,,,,,,
37550,1,0,FALSE,,,,,,,
37551,1,1,TRUE,,,,,,,
37552,1,0,FALSE,,,,,,,
37553,0,0,TRUE,,,,,,,
37554,0,0,TRUE,,,,,,,
37555,0,1,FALSE,,,,,,,
37556,0,0,TRUE,,,,,,,
37557,0,0,TRUE,,,,,,,
37558,0,1,FALSE,,,,,,,
37559,1,0,FALSE,,,,,,,
37560,1,0,FALSE,,,,,,,
37561,1,0,FALSE,,,,,,,
37562,0,0,TRUE,,,,,,,
37563,0,0,TRUE,,,,,,,
37564,1,1,TRUE,,,,,,,
37565,1,0,FALSE,,,,,,,
37566,0,0,TRUE,,,,,,,
37567,1,0,FALSE,,,,,,,
37568,0,0,TRUE,,,,,,,
37569,1,0,FALSE,,,,,,,
37570,0,1,FALSE,,,,,,,
37571,1,0,FALSE,,,,,,,
37572,1,1,TRUE,,,,,,,
37573,0,1,FALSE,,,,,,,
37574,-1,1,FALSE,,,,,,,
37575,-1,0,FALSE,,,,,,,
37576,0,1,FALSE,,,,,,,
37577,0,0,TRUE,,,,,,,
37578,1,1,TRUE,,,,,,,
37579,0,0,TRUE,,,,,,,
37580,1,0,FALSE,,,,,,,
37581,-1,0,FALSE,,,,,,,
37582,0,0,TRUE,,,,,,,
37583,1,0,FALSE,,,,,,,
37584,1,0,FALSE,,,,,,,
37585,-1,0,FALSE,,,,,,,
37586,-1,0,FALSE,,,,,,,
37587,-1,0,FALSE,,,,,,,
37588,1,0,FALSE,,,,,,,
37589,1,1,TRUE,,,,,,,
37590,-1,0,FALSE,,,,,,,
37591,-1,0,FALSE,,,,,,,
37592,-1,0,FALSE,,,,,,,
37593,0,0,TRUE,,,,,,,
37594,0,0,TRUE,,,,,,,
37595,1,0,FALSE,,,,,,,
37596,0,1,FALSE,,,,,,,
37597,0,0,TRUE,,,,,,,
37598,1,1,TRUE,,,,,,,
37599,-1,0,FALSE,,,,,,,
37600,0,0,TRUE,,,,,,,
37601,0,0,TRUE,,,,,,,
37602,0,0,TRUE,,,,,,,
37603,0,0,TRUE,,,,,,,
37604,1,0,FALSE,,,,,,,
37605,0,1,FALSE,,,,,,,
37606,1,0,FALSE,,,,,,,
37607,1,0,FALSE,,,,,,,
37608,1,0,FALSE,,,,,,,
37609,-1,0,FALSE,,,,,,,
37610,1,0,FALSE,,,,,,,
37611,-1,0,FALSE,,,,,,,
37612,0,0,TRUE,,,,,,,
37613,0,0,TRUE,,,,,,,
37614,-1,1,FALSE,,,,,,,
37615,0,1,FALSE,,,,,,,
37616,0,0,TRUE,,,,,,,
37617,-1,1,FALSE,,,,,,,
37618,0,0,TRUE,,,,,,,
37619,0,0,TRUE,,,,,,,
37620,0,0,TRUE,,,,,,,
37621,1,1,TRUE,,,,,,,
37622,-1,0,FALSE,,,,,,,
37623,0,0,TRUE,,,,,,,
37624,1,0,FALSE,,,,,,,
37625,-1,0,FALSE,,,,,,,
37626,0,0,TRUE,,,,,,,
37627,1,0,FALSE,,,,,,,
37628,0,0,TRUE,,,,,,,
37629,1,1,TRUE,,,,,,,
37630,0,0,TRUE,,,,,,,
37631,0,1,FALSE,,,,,,,
37632,1,0,FALSE,,,,,,,
37633,-1,0,FALSE,,,,,,,
37634,0,1,FALSE,,,,,,,
37635,1,0,FALSE,,,,,,,
37636,1,0,FALSE,,,,,,,
37637,0,0,TRUE,,,,,,,
37638,1,1,TRUE,,,,,,,
37639,1,0,FALSE,,,,,,,
37640,1,1,TRUE,,,,,,,
37641,0,0,TRUE,,,,,,,
37642,0,0,TRUE,,,,,,,
37643,0,0,TRUE,,,,,,,
37644,1,0,FALSE,,,,,,,
37645,0,0,TRUE,,,,,,,
37646,0,0,TRUE,,,,,,,
37647,0,0,TRUE,,,,,,,
37648,0,0,TRUE,,,,,,,
37649,0,0,TRUE,,,,,,,
37650,1,0,FALSE,,,,,,,
37651,-1,0,FALSE,,,,,,,
37652,1,0,FALSE,,,,,,,
37653,1,0,FALSE,,,,,,,
37654,-1,0,FALSE,,,,,,,
37655,0,0,TRUE,,,,,,,
37656,1,0,FALSE,,,,,,,
37657,0,0,TRUE,,,,,,,
37658,1,0,FALSE,,,,,,,
37659,0,0,TRUE,,,,,,,
37660,1,0,FALSE,,,,,,,
37661,1,0,FALSE,,,,,,,
37662,1,0,FALSE,,,,,,,
37663,0,0,TRUE,,,,,,,
37664,-1,0,FALSE,,,,,,,
37665,1,0,FALSE,,,,,,,
37666,-1,1,FALSE,,,,,,,
37667,0,0,TRUE,,,,,,,
37668,1,0,FALSE,,,,,,,
37669,1,0,FALSE,,,,,,,
37670,-1,0,FALSE,,,,,,,
37671,1,0,FALSE,,,,,,,
37672,1,0,FALSE,,,,,,,
37673,0,0,TRUE,,,,,,,
37674,0,0,TRUE,,,,,,,
37675,0,1,FALSE,,,,,,,
37676,0,0,TRUE,,,,,,,
37677,1,1,TRUE,,,,,,,
37678,0,0,TRUE,,,,,,,
37679,-1,0,FALSE,,,,,,,
37680,0,1,FALSE,,,,,,,
37681,1,0,FALSE,,,,,,,
37682,0,0,TRUE,,,,,,,
37683,-1,0,FALSE,,,,,,,
37684,1,0,FALSE,,,,,,,
37685,0,0,TRUE,,,,,,,
37686,1,0,FALSE,,,,,,,
37687,1,0,FALSE,,,,,,,
37688,1,0,FALSE,,,,,,,
37689,0,0,TRUE,,,,,,,
37690,0,0,TRUE,,,,,,,
37691,0,0,TRUE,,,,,,,
37692,0,0,TRUE,,,,,,,
37693,0,0,TRUE,,,,,,,
37694,0,0,TRUE,,,,,,,
37695,1,0,FALSE,,,,,,,
37696,0,0,TRUE,,,,,,,
37697,-1,0,FALSE,,,,,,,
37698,0,0,TRUE,,,,,,,
37699,1,0,FALSE,,,,,,,
37700,1,0,FALSE,,,,,,,
37701,-1,1,FALSE,,,,,,,
37702,0,0,TRUE,,,,,,,
37703,1,0,FALSE,,,,,,,
37704,0,0,TRUE,,,,,,,
37705,0,0,TRUE,,,,,,,
37706,0,1,FALSE,,,,,,,
37707,0,0,TRUE,,,,,,,
37708,1,1,TRUE,,,,,,,
37709,0,0,TRUE,,,,,,,
37710,1,1,TRUE,,,,,,,
37711,0,0,TRUE,,,,,,,
37712,1,1,TRUE,,,,,,,
37713,0,0,TRUE,,,,,,,
37714,1,0,FALSE,,,,,,,
37715,1,1,TRUE,,,,,,,
37716,0,1,FALSE,,,,,,,
37717,-1,1,FALSE,,,,,,,
37718,1,0,FALSE,,,,,,,
37719,-1,0,FALSE,,,,,,,
37720,0,1,FALSE,,,,,,,
37721,0,0,TRUE,,,,,,,
37722,1,0,FALSE,,,,,,,
37723,1,0,FALSE,,,,,,,
37724,0,0,TRUE,,,,,,,
37725,0,0,TRUE,,,,,,,
37726,0,0,TRUE,,,,,,,
37727,0,0,TRUE,,,,,,,
37728,1,0,FALSE,,,,,,,
37729,-1,0,FALSE,,,,,,,
37730,0,0,TRUE,,,,,,,
37731,1,0,FALSE,,,,,,,
37732,1,0,FALSE,,,,,,,
37733,0,0,TRUE,,,,,,,
37734,0,0,TRUE,,,,,,,
37735,0,0,TRUE,,,,,,,
37736,0,0,TRUE,,,,,,,
37737,0,0,TRUE,,,,,,,
37738,1,1,TRUE,,,,,,,
37739,1,0,FALSE,,,,,,,
37740,0,0,TRUE,,,,,,,
37741,1,0,FALSE,,,,,,,
37742,0,0,TRUE,,,,,,,
37743,0,0,TRUE,,,,,,,
37744,1,0,FALSE,,,,,,,
37745,1,0,FALSE,,,,,,,
37746,0,0,TRUE,,,,,,,
37747,1,0,FALSE,,,,,,,
37748,1,0,FALSE,,,,,,,
37749,0,1,FALSE,,,,,,,
37750,-1,1,FALSE,,,,,,,
37751,1,0,FALSE,,,,,,,
37752,0,1,FALSE,,,,,,,
37753,0,0,TRUE,,,,,,,
37754,1,0,FALSE,,,,,,,
37755,1,0,FALSE,,,,,,,
37756,0,0,TRUE,,,,,,,
37757,0,0,TRUE,,,,,,,
37758,1,0,FALSE,,,,,,,
37759,1,0,FALSE,,,,,,,
37760,1,1,TRUE,,,,,,,
37761,0,0,TRUE,,,,,,,
37762,-1,0,FALSE,,,,,,,
37763,1,0,FALSE,,,,,,,
37764,0,0,TRUE,,,,,,,
37765,1,0,FALSE,,,,,,,
37766,1,0,FALSE,,,,,,,
37767,0,0,TRUE,,,,,,,
37768,0,0,TRUE,,,,,,,
37769,0,0,TRUE,,,,,,,
37770,1,0,FALSE,,,,,,,
37771,-1,0,FALSE,,,,,,,
37772,0,0,TRUE,,,,,,,
37773,0,1,FALSE,,,,,,,
37774,1,0,FALSE,,,,,,,
37775,-1,1,FALSE,,,,,,,
37776,0,0,TRUE,,,,,,,
37777,0,0,TRUE,,,,,,,
37778,1,0,FALSE,,,,,,,
37779,1,0,FALSE,,,,,,,
37780,0,0,TRUE,,,,,,,
37781,1,0,FALSE,,,,,,,
37782,0,0,TRUE,,,,,,,
37783,0,0,TRUE,,,,,,,
37784,0,0,TRUE,,,,,,,
37785,1,0,FALSE,,,,,,,
37786,-1,0,FALSE,,,,,,,
37787,0,0,TRUE,,,,,,,
37788,0,0,TRUE,,,,,,,
37789,-1,0,FALSE,,,,,,,
37790,0,0,TRUE,,,,,,,
37791,1,0,FALSE,,,,,,,
37792,1,0,FALSE,,,,,,,
37793,1,1,TRUE,,,,,,,
37794,0,1,FALSE,,,,,,,
37795,0,1,FALSE,,,,,,,
37796,1,0,FALSE,,,,,,,
37797,0,1,FALSE,,,,,,,
37798,1,1,TRUE,,,,,,,
37799,1,0,FALSE,,,,,,,
37800,1,-1,FALSE,,,,,,,
37801,1,0,FALSE,,,,,,,
37802,0,0,TRUE,,,,,,,
37803,0,0,TRUE,,,,,,,
37804,1,0,FALSE,,,,,,,
37805,0,0,TRUE,,,,,,,
37806,0,0,TRUE,,,,,,,
37807,0,0,TRUE,,,,,,,
37808,1,1,TRUE,,,,,,,
37809,0,0,TRUE,,,,,,,
37810,1,0,FALSE,,,,,,,
37811,0,0,TRUE,,,,,,,
37812,-1,0,FALSE,,,,,,,
37813,0,0,TRUE,,,,,,,
37814,1,0,FALSE,,,,,,,
37815,1,0,FALSE,,,,,,,
37816,0,0,TRUE,,,,,,,
37817,0,0,TRUE,,,,,,,
37818,0,0,TRUE,,,,,,,
37819,1,0,FALSE,,,,,,,
37820,1,0,FALSE,,,,,,,
37821,1,0,FALSE,,,,,,,
37822,1,0,FALSE,,,,,,,
37823,0,0,TRUE,,,,,,,
37824,-1,0,FALSE,,,,,,,
37825,0,0,TRUE,,,,,,,
37826,0,0,TRUE,,,,,,,
37827,1,0,FALSE,,,,,,,
37828,-1,0,FALSE,,,,,,,
37829,-1,1,FALSE,,,,,,,
37830,1,0,FALSE,,,,,,,
37831,1,0,FALSE,,,,,,,
37832,0,1,FALSE,,,,,,,
37833,1,0,FALSE,,,,,,,
37834,0,0,TRUE,,,,,,,
37835,0,0,TRUE,,,,,,,
37836,1,0,FALSE,,,,,,,
37837,0,0,TRUE,,,,,,,
37838,0,0,TRUE,,,,,,,
37839,1,0,FALSE,,,,,,,
37840,-1,0,FALSE,,,,,,,
37841,0,0,TRUE,,,,,,,
37842,-1,0,FALSE,,,,,,,
37843,1,1,TRUE,,,,,,,
37844,1,0,FALSE,,,,,,,
37845,0,1,FALSE,,,,,,,
37846,1,0,FALSE,,,,,,,
37847,1,1,TRUE,,,,,,,
37848,0,0,TRUE,,,,,,,
37849,1,0,FALSE,,,,,,,
37850,1,1,TRUE,,,,,,,
37851,0,0,TRUE,,,,,,,
37852,0,0,TRUE,,,,,,,
37853,-1,1,FALSE,,,,,,,
37854,-1,1,FALSE,,,,,,,
37855,-1,0,FALSE,,,,,,,
37856,0,0,TRUE,,,,,,,
37857,0,1,FALSE,,,,,,,
37858,0,0,TRUE,,,,,,,
37859,1,0,FALSE,,,,,,,
37860,-1,0,FALSE,,,,,,,
37861,0,0,TRUE,,,,,,,
37862,1,0,FALSE,,,,,,,
37863,0,0,TRUE,,,,,,,
37864,0,0,TRUE,,,,,,,
37865,0,0,TRUE,,,,,,,
37866,-1,0,FALSE,,,,,,,
37867,0,0,TRUE,,,,,,,
37868,0,1,FALSE,,,,,,,
37869,-1,1,FALSE,,,,,,,
37870,-1,0,FALSE,,,,,,,
37871,0,1,FALSE,,,,,,,
37872,-1,0,FALSE,,,,,,,
37873,0,1,FALSE,,,,,,,
37874,0,0,TRUE,,,,,,,
37875,1,0,FALSE,,,,,,,
37876,0,0,TRUE,,,,,,,
37877,1,0,FALSE,,,,,,,
37878,1,1,TRUE,,,,,,,
37879,0,0,TRUE,,,,,,,
37880,0,0,TRUE,,,,,,,
37881,0,0,TRUE,,,,,,,
37882,0,0,TRUE,,,,,,,
37883,1,0,FALSE,,,,,,,
37884,0,1,FALSE,,,,,,,
37885,0,0,TRUE,,,,,,,
37886,0,1,FALSE,,,,,,,
37887,1,0,FALSE,,,,,,,
37888,0,0,TRUE,,,,,,,
37889,-1,0,FALSE,,,,,,,
37890,0,0,TRUE,,,,,,,
37891,1,1,TRUE,,,,,,,
37892,0,0,TRUE,,,,,,,
37893,1,1,TRUE,,,,,,,
37894,1,1,TRUE,,,,,,,
37895,-1,0,FALSE,,,,,,,
37896,1,0,FALSE,,,,,,,
37897,1,0,FALSE,,,,,,,
37898,1,0,FALSE,,,,,,,
37899,0,0,TRUE,,,,,,,
37900,0,0,TRUE,,,,,,,
37901,0,0,TRUE,,,,,,,
37902,1,0,FALSE,,,,,,,
37903,0,0,TRUE,,,,,,,
37904,0,0,TRUE,,,,,,,
37905,1,1,TRUE,,,,,,,
37906,-1,0,FALSE,,,,,,,
37907,1,0,FALSE,,,,,,,
37908,-1,0,FALSE,,,,,,,
37909,0,0,TRUE,,,,,,,
37910,0,1,FALSE,,,,,,,
37911,0,0,TRUE,,,,,,,
37912,0,0,TRUE,,,,,,,
37913,1,0,FALSE,,,,,,,
37914,0,0,TRUE,,,,,,,
37915,0,0,TRUE,,,,,,,
37916,0,0,TRUE,,,,,,,
37917,1,0,FALSE,,,,,,,
37918,1,0,FALSE,,,,,,,
37919,0,0,TRUE,,,,,,,
37920,-1,0,FALSE,,,,,,,
