,actual,predicted,,num right,% accuracy
35894,1,0,FALSE,,
35895,1,0,FALSE,,
35896,0,0,TRUE,,
35897,0,0,TRUE,,
35898,1,0,FALSE,,
35899,1,0,FALSE,,
35900,1,0,FALSE,,
35901,0,0,TRUE,,
35902,0,1,FALSE,,
35903,1,0,FALSE,,
35904,1,0,FALSE,,
35905,0,0,TRUE,,
35906,0,1,FALSE,,
35907,0,0,TRUE,,
35908,0,0,TRUE,,
35909,0,0,TRUE,,
35910,1,1,TRUE,,
35911,0,0,TRUE,,
35912,0,0,TRUE,,
35913,0,0,TRUE,,
35914,0,0,TRUE,,
35915,-1,0,FALSE,,
35916,1,0,FALSE,,
35917,1,0,FALSE,,
35918,1,0,FALSE,,
35919,1,0,FALSE,,
35920,0,0,TRUE,,
35921,0,0,TRUE,,
35922,0,0,TRUE,,
35923,1,0,FALSE,,
35924,1,1,TRUE,,
35925,1,0,FALSE,,
35926,0,0,TRUE,,
35927,-1,0,FALSE,,
35928,1,0,FALSE,,
35929,-1,0,FALSE,,
35930,1,0,FALSE,,
35931,1,0,FALSE,,
35932,0,0,TRUE,,
35933,0,0,TRUE,,
35934,0,0,TRUE,,
35935,-1,0,FALSE,,
35936,0,0,TRUE,,
35937,1,1,TRUE,,
35938,0,0,TRUE,,
35939,0,0,TRUE,,
35940,1,0,FALSE,,
35941,1,0,FALSE,,
35942,1,0,FALSE,,
35943,0,1,FALSE,,
35944,0,0,TRUE,,
35945,1,0,FALSE,,
35946,0,0,TRUE,,
35947,0,1,FALSE,,
35948,0,0,TRUE,,
35949,0,0,TRUE,,
35950,0,0,TRUE,,
35951,0,0,TRUE,,
35952,0,0,TRUE,,
35953,1,1,TRUE,,
35954,0,1,FALSE,,
35955,0,0,TRUE,,
35956,1,1,TRUE,,
35957,0,0,TRUE,,
35958,1,0,FALSE,,
35959,1,0,FALSE,,
35960,-1,1,FALSE,,
35961,-1,0,FALSE,,
35962,1,0,FALSE,,
35963,-1,0,FALSE,,
35964,1,0,FALSE,,
35965,0,0,TRUE,,
35966,-1,0,FALSE,,
35967,0,0,TRUE,,
35968,0,0,TRUE,,
35969,1,0,FALSE,,
35970,-1,0,FALSE,,
35971,1,0,FALSE,,
35972,0,0,TRUE,,
35973,0,0,TRUE,,
35974,-1,1,FALSE,,
35975,1,0,FALSE,,
35976,1,0,FALSE,,
35977,0,0,TRUE,,
35978,0,0,TRUE,,
35979,0,0,TRUE,,
35980,-1,0,FALSE,,
35981,1,0,FALSE,,
35982,1,0,FALSE,,
35983,-1,0,FALSE,,
35984,0,0,TRUE,,
35985,0,0,TRUE,,
35986,-1,1,FALSE,,
35987,-1,1,FALSE,,
35988,0,0,TRUE,,
35989,0,0,TRUE,,
35990,0,0,TRUE,,
35991,1,0,FALSE,,
35992,1,1,TRUE,,
35993,-1,1,FALSE,,
35994,0,0,TRUE,,
35995,0,0,TRUE,,
35996,1,0,FALSE,,
35997,1,0,FALSE,,
35998,1,0,FALSE,,
35999,0,0,TRUE,,
36000,0,0,TRUE,,
36001,1,0,FALSE,,
36002,0,0,TRUE,,
36003,0,0,TRUE,,
36004,1,0,FALSE,,
36005,-1,0,FALSE,,
36006,0,0,TRUE,,
36007,1,0,FALSE,,
36008,1,0,FALSE,,
36009,0,0,TRUE,,
36010,1,0,FALSE,,
36011,1,0,FALSE,,
36012,0,1,FALSE,,
36013,0,0,TRUE,,
36014,0,0,TRUE,,
36015,0,1,FALSE,,
36016,0,0,TRUE,,
36017,0,0,TRUE,,
36018,1,0,FALSE,,
36019,0,0,TRUE,,
36020,0,0,TRUE,,
36021,0,0,TRUE,,
36022,-1,1,FALSE,,
36023,1,0,FALSE,,
36024,1,0,FALSE,,
36025,0,0,TRUE,,
36026,0,0,TRUE,,
36027,0,0,TRUE,,
36028,0,1,FALSE,,
36029,1,0,FALSE,,
36030,-1,0,FALSE,,
36031,-1,0,FALSE,,
36032,1,0,FALSE,,
36033,1,0,FALSE,,
36034,0,0,TRUE,,
36035,1,0,FALSE,,
36036,-1,0,FALSE,,
36037,0,0,TRUE,,
36038,-1,0,FALSE,,
36039,0,0,TRUE,,
36040,-1,0,FALSE,,
36041,0,0,TRUE,,
36042,1,1,TRUE,,
36043,1,0,FALSE,,
36044,0,1,FALSE,,
36045,1,1,TRUE,,
36046,1,0,FALSE,,
36047,1,0,FALSE,,
36048,0,0,TRUE,,
36049,1,0,FALSE,,
36050,1,0,FALSE,,
36051,0,0,TRUE,,
36052,0,0,TRUE,,
36053,0,0,TRUE,,
36054,0,0,TRUE,,
36055,1,0,FALSE,,
36056,0,0,TRUE,,
36057,0,0,TRUE,,
36058,1,1,TRUE,,
36059,1,0,FALSE,,
36060,0,0,TRUE,,
36061,0,0,TRUE,,
36062,1,1,TRUE,,
36063,1,0,FALSE,,
36064,1,0,FALSE,,
36065,0,0,TRUE,,
36066,0,0,TRUE,,
36067,1,0,FALSE,,
36068,-1,0,FALSE,,
36069,1,0,FALSE,,
36070,1,0,FALSE,,
36071,0,0,TRUE,,
36072,0,0,TRUE,,
36073,1,0,FALSE,,
36074,0,1,FALSE,,
36075,1,0,FALSE,,
36076,0,0,TRUE,,
36077,-1,1,FALSE,,
36078,0,0,TRUE,,
36079,0,0,TRUE,,
36080,1,0,FALSE,,
36081,0,0,TRUE,,
36082,0,1,FALSE,,
36083,0,0,TRUE,,
36084,0,0,TRUE,,
36085,-1,0,FALSE,,
36086,0,0,TRUE,,
36087,0,0,TRUE,,
36088,0,0,TRUE,,
36089,0,0,TRUE,,
36090,1,0,FALSE,,
36091,1,0,FALSE,,
36092,1,0,FALSE,,
36093,1,0,FALSE,,
36094,1,0,FALSE,,
36095,0,0,TRUE,,
36096,0,0,TRUE,,
36097,0,0,TRUE,,
36098,0,0,TRUE,,
36099,1,0,FALSE,,
36100,0,0,TRUE,,
36101,0,0,TRUE,,
36102,0,0,TRUE,,
36103,0,0,TRUE,,
36104,0,0,TRUE,,
36105,1,0,FALSE,,
36106,1,0,FALSE,,
36107,0,0,TRUE,,
36108,1,0,FALSE,,
36109,0,0,TRUE,,
36110,0,0,TRUE,,
36111,0,0,TRUE,,
36112,0,0,TRUE,,
36113,0,0,TRUE,,
36114,0,0,TRUE,,
36115,1,0,FALSE,,
36116,1,0,FALSE,,
36117,0,0,TRUE,,
36118,0,0,TRUE,,
36119,0,0,TRUE,,
36120,0,0,TRUE,,
36121,0,0,TRUE,,
36122,0,0,TRUE,,
36123,0,0,TRUE,,
36124,0,0,TRUE,,
36125,-1,0,FALSE,,
36126,0,0,TRUE,,
36127,0,0,TRUE,,
36128,0,1,FALSE,,
36129,-1,0,FALSE,,
36130,0,0,TRUE,,
36131,0,0,TRUE,,
36132,0,1,FALSE,,
36133,-1,0,FALSE,,
36134,0,0,TRUE,,
36135,0,0,TRUE,,
36136,1,0,FALSE,,
36137,1,1,TRUE,,
36138,-1,0,FALSE,,
36139,1,1,TRUE,,
36140,1,0,FALSE,,
36141,0,0,TRUE,,
36142,1,0,FALSE,,
36143,0,0,TRUE,,
36144,0,0,TRUE,,
36145,0,0,TRUE,,
36146,1,0,FALSE,,
36147,-1,0,FALSE,,
36148,1,0,FALSE,,
36149,0,0,TRUE,,
36150,1,0,FALSE,,
36151,0,0,TRUE,,
36152,0,0,TRUE,,
36153,0,0,TRUE,,
36154,0,1,FALSE,,
36155,-1,0,FALSE,,
36156,-1,0,FALSE,,
36157,0,0,TRUE,,
36158,0,0,TRUE,,
36159,0,0,TRUE,,
36160,0,0,TRUE,,
36161,-1,0,FALSE,,
36162,0,0,TRUE,,
36163,-1,0,FALSE,,
36164,0,0,TRUE,,
36165,0,0,TRUE,,
36166,0,0,TRUE,,
36167,0,1,FALSE,,
36168,0,0,TRUE,,
36169,-1,1,FALSE,,
36170,1,0,FALSE,,
36171,1,1,TRUE,,
36172,-1,0,FALSE,,
36173,-1,0,FALSE,,
36174,0,0,TRUE,,
36175,0,0,TRUE,,
36176,0,0,TRUE,,
36177,0,0,TRUE,,
36178,1,1,TRUE,,
36179,1,0,FALSE,,
36180,1,1,TRUE,,
36181,-1,0,FALSE,,
36182,1,0,FALSE,,
36183,0,0,TRUE,,
36184,1,0,FALSE,,
36185,0,0,TRUE,,
36186,0,0,TRUE,,
36187,0,0,TRUE,,
36188,0,0,TRUE,,
36189,0,0,TRUE,,
36190,1,0,FALSE,,
36191,0,0,TRUE,,
36192,-1,1,FALSE,,
36193,1,0,FALSE,,
36194,0,0,TRUE,,
36195,-1,0,FALSE,,
36196,1,1,TRUE,,
36197,0,0,TRUE,,
36198,1,0,FALSE,,
36199,0,0,TRUE,,
36200,0,0,TRUE,,
36201,0,0,TRUE,,
36202,0,1,FALSE,,
36203,1,0,FALSE,,
36204,0,0,TRUE,,
36205,0,0,TRUE,,
36206,0,0,TRUE,,
36207,0,0,TRUE,,
36208,-1,0,FALSE,,
36209,-1,0,FALSE,,
36210,0,0,TRUE,,
36211,1,0,FALSE,,
36212,1,0,FALSE,,
36213,0,0,TRUE,,
36214,0,0,TRUE,,
36215,0,0,TRUE,,
36216,0,0,TRUE,,
36217,1,0,FALSE,,
36218,1,0,FALSE,,
36219,1,0,FALSE,,
36220,-1,0,FALSE,,
36221,0,0,TRUE,,
36222,0,0,TRUE,,
36223,1,0,FALSE,,
36224,0,0,TRUE,,
36225,-1,0,FALSE,,
36226,0,0,TRUE,,
36227,0,0,TRUE,,
36228,-1,1,FALSE,,
36229,-1,0,FALSE,,
36230,0,0,TRUE,,
36231,-1,0,FALSE,,
36232,0,0,TRUE,,
36233,1,0,FALSE,,
36234,1,0,FALSE,,
36235,0,0,TRUE,,
36236,0,0,TRUE,,
36237,0,0,TRUE,,
36238,0,0,TRUE,,
36239,0,0,TRUE,,
36240,1,0,FALSE,,
36241,0,0,TRUE,,
36242,-1,0,FALSE,,
36243,1,0,FALSE,,
36244,0,0,TRUE,,
36245,-1,0,FALSE,,
36246,0,0,TRUE,,
36247,1,0,FALSE,,
36248,0,0,TRUE,,
36249,1,0,FALSE,,
36250,1,0,FALSE,,
36251,1,0,FALSE,,
36252,0,0,TRUE,,
36253,-1,0,FALSE,,
36254,1,0,FALSE,,
36255,1,1,TRUE,,
36256,1,0,FALSE,,
36257,-1,0,FALSE,,
36258,0,0,TRUE,,
36259,0,0,TRUE,,
36260,0,0,TRUE,,
36261,1,0,FALSE,,
36262,-1,0,FALSE,,
36263,0,0,TRUE,,
36264,0,0,TRUE,,
36265,-1,0,FALSE,,
36266,0,0,TRUE,,
36267,1,0,FALSE,,
36268,0,0,TRUE,,
36269,-1,0,FALSE,,
36270,-1,0,FALSE,,
36271,1,0,FALSE,,
36272,0,0,TRUE,,
36273,1,0,FALSE,,
36274,1,0,FALSE,,
36275,0,1,FALSE,,
36276,0,0,TRUE,,
36277,0,0,TRUE,,
36278,0,0,TRUE,,
36279,1,0,FALSE,,
36280,-1,0,FALSE,,
36281,0,0,TRUE,,
36282,1,0,FALSE,,
36283,1,1,TRUE,,
36284,0,0,TRUE,,
36285,1,1,TRUE,,
36286,0,1,FALSE,,
36287,-1,0,FALSE,,
36288,0,0,TRUE,,
36289,-1,0,FALSE,,
36290,0,0,TRUE,,
36291,0,0,TRUE,,
36292,1,0,FALSE,,
36293,-1,1,FALSE,,
36294,0,0,TRUE,,
36295,-1,0,FALSE,,
36296,0,0,TRUE,,
36297,1,0,FALSE,,
36298,0,1,FALSE,,
36299,0,0,TRUE,,
36300,-1,0,FALSE,,
36301,0,0,TRUE,,
36302,0,0,TRUE,,
36303,0,0,TRUE,,
36304,1,0,FALSE,,
36305,0,0,TRUE,,
36306,0,0,TRUE,,
36307,0,0,TRUE,,
36308,-1,0,FALSE,,
36309,1,1,TRUE,,
36310,0,0,TRUE,,
36311,-1,0,FALSE,,
36312,0,0,TRUE,,
36313,0,0,TRUE,,
36314,0,0,TRUE,,
36315,0,1,FALSE,,
36316,0,1,FALSE,,
36317,-1,0,FALSE,,
36318,0,0,TRUE,,
36319,0,1,FALSE,,
36320,1,0,FALSE,,
36321,1,0,FALSE,,
36322,0,0,TRUE,,
36323,-1,0,FALSE,,
36324,1,0,FALSE,,
36325,0,1,FALSE,,
36326,0,0,TRUE,,
36327,0,0,TRUE,,
36328,0,0,TRUE,,
36329,1,1,TRUE,,
36330,-1,0,FALSE,,
36331,1,0,FALSE,,
36332,1,0,FALSE,,
36333,0,0,TRUE,,
36334,1,1,TRUE,,
36335,1,1,TRUE,,
36336,0,0,TRUE,,
36337,1,1,TRUE,,
36338,0,0,TRUE,,
36339,0,0,TRUE,,
36340,1,0,FALSE,,
36341,1,0,FALSE,,
36342,1,0,FALSE,,
36343,0,1,FALSE,,
36344,-1,0,FALSE,,
36345,0,0,TRUE,,
36346,0,0,TRUE,,
36347,-1,0,FALSE,,
36348,0,0,TRUE,,
36349,0,0,TRUE,,
36350,1,0,FALSE,,
36351,0,0,TRUE,,
36352,0,1,FALSE,,
36353,0,0,TRUE,,
36354,1,0,FALSE,,
36355,-1,0,FALSE,,
36356,0,0,TRUE,,
36357,0,0,TRUE,,
36358,0,0,TRUE,,
36359,1,0,FALSE,,
36360,0,0,TRUE,,
36361,1,0,FALSE,,
36362,0,0,TRUE,,
36363,0,0,TRUE,,
36364,-1,0,FALSE,,
36365,0,0,TRUE,,
36366,0,0,TRUE,,
36367,0,0,TRUE,,
36368,0,1,FALSE,,
36369,0,0,TRUE,,
36370,1,0,FALSE,,
36371,1,0,FALSE,,
36372,0,0,TRUE,,
36373,1,0,FALSE,,
36374,0,1,FALSE,,
36375,0,0,TRUE,,
36376,0,0,TRUE,,
36377,1,0,FALSE,,
36378,1,0,FALSE,,
36379,0,1,FALSE,,
36380,0,1,FALSE,,
36381,1,0,FALSE,,
36382,0,0,TRUE,,
36383,-1,0,FALSE,,
36384,1,0,FALSE,,
36385,0,0,TRUE,,
36386,0,0,TRUE,,
36387,1,0,FALSE,,
36388,0,0,TRUE,,
36389,1,0,FALSE,,
36390,1,0,FALSE,,
36391,1,0,FALSE,,
36392,1,0,FALSE,,
36393,0,0,TRUE,,
36394,0,0,TRUE,,
36395,-1,0,FALSE,,
36396,1,1,TRUE,,
36397,1,0,FALSE,,
36398,0,0,TRUE,,
36399,-1,0,FALSE,,
36400,0,0,TRUE,,
36401,-1,0,FALSE,,
36402,0,0,TRUE,,
36403,0,0,TRUE,,
36404,1,0,FALSE,,
36405,0,0,TRUE,,
36406,1,0,FALSE,,
36407,-1,0,FALSE,,
36408,1,0,FALSE,,
36409,-1,1,FALSE,,
36410,0,0,TRUE,,
36411,1,0,FALSE,,
36412,0,0,TRUE,,
36413,-1,0,FALSE,,
36414,0,1,FALSE,,
36415,0,0,TRUE,,
36416,1,0,FALSE,,
36417,-1,0,FALSE,,
36418,0,0,TRUE,,
36419,-1,0,FALSE,,
36420,0,0,TRUE,,
36421,0,0,TRUE,,
36422,1,0,FALSE,,
36423,1,0,FALSE,,
36424,1,0,FALSE,,
36425,0,0,TRUE,,
36426,0,0,TRUE,,
36427,1,0,FALSE,,
36428,0,0,TRUE,,
36429,0,1,FALSE,,
36430,0,0,TRUE,,
36431,0,0,TRUE,,
36432,0,0,TRUE,,
36433,0,0,TRUE,,
36434,-1,0,FALSE,,
36435,-1,0,FALSE,,
36436,1,0,FALSE,,
36437,0,0,TRUE,,
36438,1,0,FALSE,,
36439,1,0,FALSE,,
36440,0,0,TRUE,,
36441,0,0,TRUE,,
36442,0,0,TRUE,,
36443,1,0,FALSE,,
36444,0,0,TRUE,,
36445,0,0,TRUE,,
36446,0,0,TRUE,,
36447,-1,0,FALSE,,
36448,1,0,FALSE,,
36449,0,0,TRUE,,
36450,0,0,TRUE,,
36451,0,0,TRUE,,
36452,0,1,FALSE,,
36453,0,0,TRUE,,
36454,0,1,FALSE,,
36455,1,0,FALSE,,
36456,1,1,TRUE,,
36457,-1,0,FALSE,,
36458,0,1,FALSE,,
36459,0,0,TRUE,,
36460,0,1,FALSE,,
36461,1,0,FALSE,,
36462,0,0,TRUE,,
36463,1,0,FALSE,,
36464,-1,0,FALSE,,
36465,0,0,TRUE,,
36466,1,0,FALSE,,
36467,1,0,FALSE,,
36468,-1,0,FALSE,,
36469,-1,1,FALSE,,
36470,-1,0,FALSE,,
36471,1,0,FALSE,,
36472,0,0,TRUE,,
36473,0,0,TRUE,,
36474,1,0,FALSE,,
36475,1,0,FALSE,,
36476,0,0,TRUE,,
36477,0,0,TRUE,,
36478,0,0,TRUE,,
36479,0,0,TRUE,,
36480,0,0,TRUE,,
36481,-1,0,FALSE,,
36482,0,0,TRUE,,
36483,0,0,TRUE,,
36484,0,0,TRUE,,
36485,0,0,TRUE,,
36486,0,0,TRUE,,
36487,-1,0,FALSE,,
36488,1,0,FALSE,,
36489,0,0,TRUE,,
36490,1,0,FALSE,,
36491,-1,0,FALSE,,
36492,0,1,FALSE,,
36493,0,0,TRUE,,
36494,1,0,FALSE,,
36495,-1,0,FALSE,,
36496,1,0,FALSE,,
36497,0,0,TRUE,,
36498,1,0,FALSE,,
36499,0,1,FALSE,,
36500,1,0,FALSE,,
36501,1,0,FALSE,,
36502,0,0,TRUE,,
36503,0,0,TRUE,,
36504,0,0,TRUE,,
36505,0,0,TRUE,,
36506,-1,0,FALSE,,
36507,0,0,TRUE,,
36508,1,0,FALSE,,
36509,1,0,FALSE,,
36510,1,0,FALSE,,
36511,1,0,FALSE,,
36512,0,0,TRUE,,
36513,0,0,TRUE,,
36514,0,0,TRUE,,
36515,0,0,TRUE,,
36516,0,0,TRUE,,
36517,0,1,FALSE,,
36518,0,0,TRUE,,
36519,1,0,FALSE,,
36520,1,0,FALSE,,
36521,-1,0,FALSE,,
36522,-1,0,FALSE,,
36523,0,0,TRUE,,
36524,1,0,FALSE,,
36525,1,1,TRUE,,
36526,-1,0,FALSE,,
36527,0,0,TRUE,,
36528,0,0,TRUE,,
36529,0,0,TRUE,,
36530,0,0,TRUE,,
36531,1,1,TRUE,,
36532,0,0,TRUE,,
36533,0,0,TRUE,,
36534,0,0,TRUE,,
36535,0,0,TRUE,,
36536,1,0,FALSE,,
36537,-1,1,FALSE,,
36538,-1,0,FALSE,,
36539,0,0,TRUE,,
36540,0,0,TRUE,,
36541,0,0,TRUE,,
36542,-1,0,FALSE,,
36543,0,0,TRUE,,
36544,0,0,TRUE,,
36545,0,0,TRUE,,
36546,0,0,TRUE,,
36547,1,1,TRUE,,
36548,0,0,TRUE,,
36549,0,0,TRUE,,
36550,0,0,TRUE,,
36551,-1,0,FALSE,,
36552,0,0,TRUE,,
36553,0,0,TRUE,,
36554,0,1,FALSE,,
36555,0,0,TRUE,,
36556,0,1,FALSE,,
36557,0,0,TRUE,,
36558,0,0,TRUE,,
36559,1,0,FALSE,,
36560,0,1,FALSE,,
36561,0,0,TRUE,,
36562,0,0,TRUE,,
36563,1,0,FALSE,,
36564,-1,0,FALSE,,
36565,0,0,TRUE,,
36566,1,1,TRUE,,
36567,0,0,TRUE,,
36568,1,0,FALSE,,
36569,1,1,TRUE,,
36570,0,0,TRUE,,
36571,-1,0,FALSE,,
36572,0,0,TRUE,,
36573,1,0,FALSE,,
36574,1,1,TRUE,,
36575,1,0,FALSE,,
36576,0,0,TRUE,,
36577,1,0,FALSE,,
36578,0,0,TRUE,,
36579,0,0,TRUE,,
36580,-1,0,FALSE,,
36581,-1,0,FALSE,,
36582,1,0,FALSE,,
36583,0,0,TRUE,,
36584,-1,0,FALSE,,
36585,0,0,TRUE,,
36586,0,0,TRUE,,
36587,1,0,FALSE,,
36588,0,0,TRUE,,
36589,0,0,TRUE,,
36590,0,0,TRUE,,
36591,0,0,TRUE,,
36592,0,1,FALSE,,
36593,1,0,FALSE,,
36594,0,0,TRUE,,
36595,0,1,FALSE,,
36596,0,0,TRUE,,
36597,1,0,FALSE,,
36598,1,0,FALSE,,
36599,0,0,TRUE,,
36600,1,0,FALSE,,
36601,0,1,FALSE,,
36602,1,0,FALSE,,
36603,0,0,TRUE,,
36604,-1,0,FALSE,,
36605,0,0,TRUE,,
36606,1,0,FALSE,,
36607,0,0,TRUE,,
36608,1,0,FALSE,,
36609,0,0,TRUE,,
36610,1,0,FALSE,,
36611,0,0,TRUE,,
36612,1,1,TRUE,,
36613,0,0,TRUE,,
36614,1,0,FALSE,,
36615,0,0,TRUE,,
36616,0,0,TRUE,,
36617,0,0,TRUE,,
36618,0,0,TRUE,,
36619,-1,0,FALSE,,
36620,1,0,FALSE,,
36621,0,0,TRUE,,
36622,0,1,FALSE,,
36623,0,0,TRUE,,
36624,1,0,FALSE,,
36625,0,0,TRUE,,
36626,0,0,TRUE,,
36627,0,0,TRUE,,
36628,-1,0,FALSE,,
36629,-1,0,FALSE,,
36630,1,0,FALSE,,
36631,1,0,FALSE,,
36632,1,0,FALSE,,
36633,-1,0,FALSE,,
36634,0,0,TRUE,,
36635,0,0,TRUE,,
36636,0,1,FALSE,,
36637,-1,0,FALSE,,
36638,0,0,TRUE,,
36639,1,0,FALSE,,
36640,0,0,TRUE,,
36641,0,0,TRUE,,
36642,1,1,TRUE,,
36643,1,0,FALSE,,
36644,0,0,TRUE,,
36645,1,0,FALSE,,
36646,-1,0,FALSE,,
36647,1,0,FALSE,,
36648,1,0,FALSE,,
36649,1,0,FALSE,,
36650,1,0,FALSE,,
36651,-1,0,FALSE,,
36652,0,1,FALSE,,
36653,-1,0,FALSE,,
36654,1,0,FALSE,,
36655,1,0,FALSE,,
36656,0,0,TRUE,,
36657,0,0,TRUE,,
36658,0,0,TRUE,,
36659,-1,0,FALSE,,
36660,0,-1,FALSE,,
36661,0,1,FALSE,,
36662,0,1,FALSE,,
36663,-1,0,FALSE,,
36664,1,0,FALSE,,
36665,1,0,FALSE,,
36666,1,0,FALSE,,
36667,1,0,FALSE,,
36668,1,0,FALSE,,
36669,0,0,TRUE,,
36670,1,0,FALSE,,
36671,0,0,TRUE,,
36672,1,0,FALSE,,
36673,0,0,TRUE,,
36674,0,1,FALSE,,
36675,0,0,TRUE,,
36676,0,0,TRUE,,
36677,-1,0,FALSE,,
36678,0,0,TRUE,,
36679,0,0,TRUE,,
36680,1,0,FALSE,,
36681,0,0,TRUE,,
36682,1,0,FALSE,,
36683,-1,0,FALSE,,
36684,0,0,TRUE,,
36685,0,0,TRUE,,
36686,0,0,TRUE,,
36687,0,0,TRUE,,
36688,0,0,TRUE,,
36689,1,0,FALSE,,
36690,0,0,TRUE,,
36691,0,0,TRUE,,
36692,1,0,FALSE,,
36693,1,0,FALSE,,
36694,1,0,FALSE,,
36695,0,0,TRUE,,
36696,-1,0,FALSE,,
36697,0,0,TRUE,,
36698,0,0,TRUE,,
36699,0,1,FALSE,,
36700,1,0,FALSE,,
36701,0,1,FALSE,,
36702,-1,0,FALSE,,
36703,0,-1,FALSE,,
36704,0,1,FALSE,,
36705,0,0,TRUE,,
36706,0,0,TRUE,,
36707,0,0,TRUE,,
36708,1,1,TRUE,,
36709,-1,0,FALSE,,
36710,0,0,TRUE,,
36711,1,0,FALSE,,
36712,-1,0,FALSE,,
36713,0,1,FALSE,,
36714,-1,0,FALSE,,
36715,-1,0,FALSE,,
36716,-1,0,FALSE,,
36717,0,0,TRUE,,
36718,0,0,TRUE,,
36719,0,0,TRUE,,
36720,-1,0,FALSE,,
36721,0,0,TRUE,,
36722,0,0,TRUE,,
36723,1,0,FALSE,,
36724,0,0,TRUE,,
36725,0,0,TRUE,,
36726,0,1,FALSE,,
36727,0,0,TRUE,,
36728,-1,0,FALSE,,
36729,-1,1,FALSE,,
36730,0,0,TRUE,,
36731,1,0,FALSE,,
36732,1,0,FALSE,,
36733,0,0,TRUE,,
36734,0,1,FALSE,,
36735,0,-1,FALSE,,
36736,0,0,TRUE,,
36737,0,0,TRUE,,
36738,0,0,TRUE,,
36739,0,0,TRUE,,
36740,-1,0,FALSE,,
36741,-1,0,FALSE,,
36742,0,0,TRUE,,
36743,0,0,TRUE,,
36744,0,0,TRUE,,
36745,0,0,TRUE,,
36746,0,0,TRUE,,
36747,0,0,TRUE,,
36748,1,0,FALSE,,
36749,-1,0,FALSE,,
36750,-1,0,FALSE,,
36751,1,0,FALSE,,
36752,0,0,TRUE,,
36753,1,0,FALSE,,
36754,1,0,FALSE,,
36755,-1,1,FALSE,,
36756,-1,0,FALSE,,
36757,0,0,TRUE,,
36758,0,0,TRUE,,
36759,0,0,TRUE,,
36760,1,0,FALSE,,
36761,0,0,TRUE,,
36762,0,0,TRUE,,
36763,1,1,TRUE,,
36764,0,0,TRUE,,
36765,0,0,TRUE,,
36766,0,0,TRUE,,
36767,0,0,TRUE,,
36768,-1,0,FALSE,,
36769,0,0,TRUE,,
36770,0,0,TRUE,,
36771,1,0,FALSE,,
36772,0,0,TRUE,,
36773,0,1,FALSE,,
36774,0,0,TRUE,,
36775,1,0,FALSE,,
36776,0,1,FALSE,,
36777,0,0,TRUE,,
36778,-1,0,FALSE,,
36779,0,0,TRUE,,
36780,1,0,FALSE,,
36781,1,0,FALSE,,
36782,0,0,TRUE,,
36783,-1,0,FALSE,,
36784,1,0,FALSE,,
36785,1,1,TRUE,,
36786,-1,0,FALSE,,
36787,-1,0,FALSE,,
36788,1,0,FALSE,,
36789,0,0,TRUE,,
36790,1,0,FALSE,,
36791,0,0,TRUE,,
36792,0,0,TRUE,,
36793,0,1,FALSE,,
36794,0,0,TRUE,,
36795,0,0,TRUE,,
36796,1,0,FALSE,,
36797,1,0,FALSE,,
36798,0,0,TRUE,,
36799,-1,0,FALSE,,
36800,0,0,TRUE,,
36801,0,0,TRUE,,
36802,0,0,TRUE,,
36803,0,0,TRUE,,
36804,1,0,FALSE,,
36805,0,0,TRUE,,
36806,1,0,FALSE,,
36807,1,0,FALSE,,
36808,0,0,TRUE,,
36809,1,0,FALSE,,
36810,-1,0,FALSE,,
36811,0,0,TRUE,,
36812,1,0,FALSE,,
36813,1,1,TRUE,,
36814,0,0,TRUE,,
36815,1,1,TRUE,,
36816,1,1,TRUE,,
36817,1,0,FALSE,,
36818,0,0,TRUE,,
36819,0,0,TRUE,,
36820,0,1,FALSE,,
36821,0,0,TRUE,,
36822,-1,0,FALSE,,
36823,0,0,TRUE,,
36824,0,0,TRUE,,
36825,0,0,TRUE,,
36826,1,0,FALSE,,
36827,1,0,FALSE,,
36828,0,0,TRUE,,
36829,0,0,TRUE,,
36830,1,0,FALSE,,
36831,0,0,TRUE,,
36832,1,1,TRUE,,
36833,0,1,FALSE,,
36834,0,0,TRUE,,
36835,0,0,TRUE,,
36836,0,0,TRUE,,
36837,0,1,FALSE,,
36838,-1,0,FALSE,,
36839,0,0,TRUE,,
36840,-1,0,FALSE,,
36841,1,0,FALSE,,
36842,0,0,TRUE,,
36843,1,0,FALSE,,
36844,1,1,TRUE,,
36845,0,0,TRUE,,
36846,0,0,TRUE,,
36847,0,0,TRUE,,
36848,0,0,TRUE,,
36849,1,0,FALSE,,
36850,0,0,TRUE,,
36851,0,0,TRUE,,
36852,-1,0,FALSE,,
36853,1,0,FALSE,,
36854,1,0,FALSE,,
36855,0,0,TRUE,,
36856,1,0,FALSE,,
36857,0,0,TRUE,,
36858,0,0,TRUE,,
36859,0,1,FALSE,,
36860,0,0,TRUE,,
36861,-1,0,FALSE,,
36862,0,0,TRUE,,
36863,0,0,TRUE,,
36864,1,0,FALSE,,
36865,0,1,FALSE,,
36866,0,0,TRUE,,
36867,0,0,TRUE,,
36868,1,1,TRUE,,
36869,0,0,TRUE,,
36870,1,0,FALSE,,
36871,1,0,FALSE,,
36872,1,1,TRUE,,
36873,1,0,FALSE,,
36874,1,0,FALSE,,
36875,0,0,TRUE,,
36876,1,0,FALSE,,
36877,0,0,TRUE,,
36878,-1,0,FALSE,,
36879,1,0,FALSE,,
36880,0,0,TRUE,,
36881,0,0,TRUE,,
